,SPEND,CLICKS,IMPRESSIONS,SEARCH_IMPRESSION_SHARE,CPC,ELIGIBLE_IMPRESSIONS,lag_SPEND,lag_CLICKS,lag_IMPRESSIONS,lag_ELIGIBLE_IMPRESSIONS,rolling_7_SPEND,rolling_14_SPEND,rolling_7_CLICKS,rolling_14_CLICKS,rolling_7_IMPRESSIONS,rolling_14_IMPRESSIONS,rolling_7_ELIGIBLE_IMPRESSIONS,rolling_14_ELIGIBLE_IMPRESSIONS
2024-01-05,12341.962,1091.2,4196.2,1.798,11.37593559110506,2333.8639305445936,15224.509999999998,1397.2,6553.4,4144.641168886978,13222.635714285712,9247.501428571431,1263.2,1137.7857142857142,5785.942857142857,5120.557142857143,3526.2174410400457,3172.2739886784893
2024-01-06,12334.52,1130.0,4221.0,1.81,10.915504424778762,2332.0441988950274,17475.96,1545.0,7338.0,4703.846153846153,14691.31857142857,10077.235714285716,1303.0,1160.5,6019.142857142857,5253.642857142857,3670.6247525421168,3230.9045459713
2024-01-07,13269.2,1132.0,4435.0,1.81,11.72190812720848,2450.2762430939224,12334.52,1130.0,4221.0,2332.0441988950274,15698.531428571428,10814.541428571427,1349.5714285714287,1197.642857142857,6164.857142857143,5390.0,3748.118325976923,3293.156420478009
2024-01-08,12997.428333333333,1197.8333333333333,4570.0,1.815,11.038565657196763,2516.9874489550803,13153.196666666667,1311.3333333333333,4872.0,2828.664283392915,15754.832142857143,11572.755714285713,1427.0,1257.797619047619,6361.190476190476,5605.166666666667,3891.5767748364788,3434.254831371372
2024-01-09,12725.656666666668,1263.6666666666667,4705.0,1.82,10.355223187185047,2583.698654816238,13971.873333333335,1492.6666666666667,5523.0,3325.2843678908025,15811.132857142857,12330.97,1504.4285714285716,1317.952380952381,6557.52380952381,5820.333333333333,4035.0352236960343,3575.3532422647345
2024-01-10,12453.885,1329.5,4840.0,1.8250000000000002,9.67188071717333,2650.409860677396,14790.550000000001,1674.0,6174.0,3821.9044523886905,15867.433571428572,13089.184285714286,1581.857142857143,1378.107142857143,6753.857142857143,6035.5,4178.49367255559,3716.4516531580975
2024-01-11,12182.113333333333,1395.3333333333333,4975.0,1.83,8.988538247161612,2717.1210665385543,15609.226666666667,1855.3333333333335,6825.0,4318.524536886578,15923.734285714287,13847.398571428572,1659.2857142857142,1438.2619047619048,6950.190476190476,6250.666666666667,4321.9521214151455,3857.5500640514606
2024-01-12,11910.341666666667,1461.1666666666665,5110.0,1.835,8.305195777149896,2783.832272399712,16427.903333333335,2036.6666666666667,7476.0,4815.144621384466,15980.035,14605.612857142858,1736.7142857142858,1498.4166666666667,7146.52380952381,6465.833333333333,4465.410570274701,3998.6484749448236
2024-01-13,11638.57,1527.0,5245.0,1.84,7.6218533071381795,2850.54347826087,17246.58,2218.0,8127.0,5311.764705882353,16036.335714285715,15363.827142857144,1814.142857142857,1558.5714285714287,7342.857142857143,6681.0,4608.869019134257,4139.746885838186
2024-01-14,12474.72,1424.0,5207.0,1.84,8.760337078651684,2829.8913043478265,11638.57,1527.0,5245.0,2850.54347826087,15922.83857142857,15810.685,1855.857142857143,1602.7142857142858,7453.142857142857,6809.0,4663.099742170529,4205.609034073726
2024-01-15,12642.092499999999,1399.5833333333333,5150.5,1.7791666666666668,9.097446477711877,2934.0820440005227,11932.774166666666,1498.0,5185.583333333333,2965.95768996343,16129.58857142857,16399.903511904762,1804.7380952380952,1607.029761904762,7226.452380952381,6808.392857142857,4608.277064290991,4227.912107953763
2024-01-16,12809.465,1375.1666666666667,5094.0,1.7183333333333335,9.434555876772071,3038.272783653219,12226.978333333333,1469.0,5126.166666666667,3081.3719016659898,16336.33857142857,16989.122023809523,1753.6190476190477,1611.345238095238,6999.761904761905,6807.785714285714,4553.454386411454,4250.215181833798
2024-01-17,12976.8375,1350.75,5037.5,1.6575000000000002,9.771665275832264,3142.4635233059153,12521.182499999999,1440.0,5066.75,3196.7861133685496,16543.088571428572,17578.340535714284,1702.5,1615.6607142857142,6773.071428571428,6807.178571428572,4498.631708531916,4272.518255713834
2024-01-18,13144.21,1326.3333333333333,4981.0,1.5966666666666667,10.108774674892459,3246.654262958611,12815.386666666667,1411.0,5007.333333333333,3312.2003250711095,16749.838571428572,18167.55904761905,1651.3809523809523,1619.9761904761906,6546.380952380952,6806.571428571428,4443.809030652379,4294.821329593869
2024-01-19,13311.5825,1301.9166666666667,4924.5,1.5358333333333334,10.445884073952652,3350.8450026113073,13109.590833333334,1382.0,4947.916666666667,3427.6145367736694,16956.588571428572,18756.77755952381,1600.2619047619048,1624.2916666666667,6319.690476190476,6805.964285714285,4388.986352772841,4317.124403473906
2024-01-20,13478.955,1277.5,4868.0,1.475,10.782993473012844,3455.0357422640036,13403.795,1353.0,4888.5,3543.0287484762293,17163.338571428572,19345.99607142857,1549.142857142857,1628.607142857143,6093.0,6805.357142857143,4334.163674893304,4339.427477353942
2024-01-21,13646.3275,1253.0833333333333,4811.5,1.4141666666666668,11.120102872073039,3559.2264819167,13697.999166666666,1324.0,4829.083333333333,3658.4429601787892,17370.088571428572,19935.214583333334,1498.0238095238096,1632.922619047619,5866.309523809524,6804.75,4279.340997013766,4361.730551233977
2024-01-22,13813.7,1228.6666666666667,4755.0,1.3533333333333335,11.457212271133232,3663.417221569396,13992.203333333333,1295.0,4769.666666666667,3773.857171881349,17576.838571428572,20524.433095238095,1446.904761904762,1637.2380952380952,5639.619047619048,6804.142857142857,4224.518319134229,4384.033625114013
2024-01-23,13981.0725,1204.25,4698.5,1.2925,11.794321670193426,3767.607961222092,14286.407500000001,1266.0,4710.25,3889.271383583909,17783.588571428572,21113.651607142856,1395.7857142857142,1641.5535714285716,5412.928571428572,6803.535714285714,4169.6956412546915,4406.336698994049
2024-01-24,14148.445,1179.8333333333333,4642.0,1.231666666666667,12.131431069253619,3871.7987008747887,14580.611666666668,1237.0,4650.833333333333,4004.685595286469,17990.338571428572,21702.870119047617,1344.6666666666665,1645.8690476190477,5186.238095238095,6802.928571428571,4114.8729633751545,4428.639772874085
2024-01-25,14315.817500000001,1155.4166666666665,4585.5,1.1708333333333334,12.468540468313812,3975.9894405274845,14874.815833333334,1208.0,4591.416666666667,4120.099806989028,18197.088571428572,22292.088630952378,1293.547619047619,1650.1845238095239,4959.547619047619,6802.321428571428,4060.0502854956167,4450.94284675412
2024-01-26,14483.19,1131.0,4529.0,1.11,12.805649867374006,4080.1801801801807,15169.02,1179.0,4532.0,4235.514018691589,18403.838571428572,22881.307142857142,1242.4285714285713,1654.5,4732.857142857143,6801.714285714285,4005.2276076160792,4473.245920634156
2024-01-27,13972.06,841.0,2680.0,1.09,16.613626634958383,2458.715596330276,14483.19,1131.0,4529.0,4080.1801801801807,17687.374285714286,23047.984999999997,1180.2857142857142,1605.5,4538.857142857143,6618.5,3935.409084881197,4445.258214781972
2024-01-28,14170.27,764.0,2551.0,1.12,18.54747382198953,2277.678571428572,13972.06,841.0,2680.0,2458.715596330276,17141.98285714286,23169.095714285715,1115.0,1558.357142857143,4339.714285714285,6428.785714285715,3840.216044978669,4405.814448144882
2024-01-29,14182.06,956.0,4028.0,0.9,14.83479079497908,4475.555555555556,14170.27,764.0,2551.0,2277.678571428572,14866.624285714284,22935.100714285716,1034.5714285714287,1505.9285714285713,3874.8571428571427,6212.785714285715,3786.057314819939,4440.912645615961
2024-01-30,13398.65,940.0,3877.0,0.91,14.253882978723404,4260.43956043956,14182.06,956.0,4028.0,4475.555555555556,14518.701428571429,22647.51357142857,1015.0,1426.0,3844.1428571428573,5838.357142857143,3766.120109168448,4355.195539796203
2024-01-31,12470.5,859.0,3750.0,0.89,14.517462165308498,4213.483146067416,13398.65,940.0,3877.0,4260.43956043956,13977.964285714286,20273.671428571426,952.8571428571429,1291.0,3706.714285714286,5240.0,3714.5095183847357,4134.342786890519
2024-02-01,12706.757,885.1,3759.3,0.932,14.390097198777648,4085.4936100866285,13857.064999999999,994.0,4086.1,4319.598856428125,14708.067000000001,20246.259357142855,1013.4285714285714,1297.5285714285715,3918.4857142857145,5238.95,3822.7927464556537,4175.07067052169
2024-02-02,12943.014,911.2,3768.6,0.974,14.262732232246798,3957.504074105841,14315.48,1048.0,4295.2,4378.758152416689,15438.169714285716,20218.847285714284,1074.0,1304.057142857143,4130.257142857143,5237.9,3931.0759745265714,4215.7985541528615
2024-02-03,13179.271,937.3,3777.9,1.016,14.13536726571595,3829.5145381250536,14773.895,1102.0,4504.3,4437.917448405253,16168.272428571428,20191.435214285713,1134.5714285714287,1310.5857142857142,4342.028571428571,5236.85,4039.3592025974895,4256.526437784032
2024-02-04,13415.528,963.4,3787.2,1.058,14.0080022991851,3701.525002144266,15232.31,1156.0,4713.4,4497.0767443938175,16898.375142857145,20164.023142857142,1195.142857142857,1317.1142857142856,4553.8,5235.8,4147.6424306684075,4297.254321415204
2024-02-05,13651.785,989.5,3796.5,1.1,13.88063733265425,3573.5354661634788,15690.724999999999,1210.0,4922.5,4556.236040382382,17628.477857142858,20136.61107142857,1255.7142857142858,1323.642857142857,4765.571428571428,5234.75,4255.925658739326,4337.9822050463745
2024-02-06,13888.042,1015.6,3805.8,1.142,13.753272366123399,3445.5459301826913,16149.14,1264.0,5131.6,4615.395336370946,18358.580571428574,20109.199,1316.2857142857142,1330.1714285714286,4977.342857142858,5233.7,4364.208886810244,4378.710088677545
2024-02-07,14124.298999999999,1041.7,3815.1,1.1840000000000002,13.625907399592549,3317.556394201904,16607.555,1318.0,5340.7,4674.55463235951,19088.683285714287,20081.78692857143,1376.857142857143,1336.7,5189.114285714286,5232.65,4472.492114881161,4419.437972308717
2024-02-08,14360.556,1067.8,3824.4,1.226,13.4985424330617,3189.5668582211165,17065.97,1372.0,5549.8,4733.713928348075,19818.786,20054.37485714286,1437.4285714285716,1343.2285714285713,5400.885714285714,5231.6,4580.775342952079,4460.1658559398875
2024-02-09,14596.813,1093.9,3833.7,1.268,13.37117746653085,3061.577322240329,17524.385,1426.0,5758.9,4792.873224336639,20548.888714285717,20026.962785714288,1498.0,1349.7571428571428,5612.657142857142,5230.55,4689.058571022997,4500.893739571059
2024-02-10,14833.07,1120.0,3843.0,1.31,13.2438125,2933.5877862595416,17982.8,1480.0,5968.0,4852.032520325203,21278.99142857143,19999.550714285717,1558.5714285714287,1356.2857142857142,5824.428571428572,5229.5,4797.341799093915,4541.62162320223
2024-02-11,13747.56,913.0,3206.0,1.31,15.057568455640746,2447.328244274809,14833.07,1120.0,3843.0,2933.5877862595416,20146.21,19969.35714285714,1500.142857142857,1366.9285714285713,5666.857142857143,5276.285714285715,4646.495543630271,4553.739456976961
2024-02-12,12654.755,958.8333333333334,3360.0,1.3766666666666667,13.55677421808446,2441.97431662277,15004.846666666666,1205.5,4233.666666666667,3311.183099193876,19399.661666666667,19719.956904761904,1492.8333333333333,1390.345238095238,5593.452380952382,5317.809523809524,4570.123033839462,4543.583071145746
2024-02-13,11561.95,1004.6666666666666,3514.0,1.4433333333333334,12.055979980528175,2436.6203889707303,15176.623333333333,1291.0,4624.333333333333,3688.7784121282098,18653.113333333335,19470.556666666664,1485.5238095238094,1413.7619047619046,5520.047619047619,5359.333333333334,4493.750524048653,4533.426685314529
2024-02-14,10469.145,1050.5,3668.0,1.51,10.555185742971888,2431.266461318691,15348.4,1376.5,5015.0,4066.373725062544,17906.565,19221.156428571427,1478.2142857142858,1437.1785714285713,5446.642857142857,5400.857142857143,4417.3780142578435,4523.2702994833135
2024-02-15,9376.34,1096.3333333333333,3822.0,1.5766666666666667,9.054391505415602,2425.912533666652,15520.176666666666,1462.0,5405.666666666667,4443.969037996878,17160.016666666666,18971.75619047619,1470.904761904762,1460.595238095238,5373.238095238095,5442.380952380952,4341.0055044670335,4513.113913652098
2024-02-16,8283.535,1142.1666666666667,3976.0,1.6433333333333333,7.553597267859317,2420.5586060146125,15691.953333333333,1547.5,5796.333333333334,4821.564350931212,16413.468333333334,18722.35595238095,1463.595238095238,1484.0119047619046,5299.833333333334,5483.904761904762,4264.632994676224,4502.957527820881
2024-02-17,7190.7300000000005,1188.0,4130.0,1.71,6.052803030303031,2415.2046783625733,15863.73,1633.0,6187.0,5199.1596638655465,15666.92,18472.955714285712,1456.2857142857142,1507.4285714285713,5226.428571428572,5525.428571428572,4188.260484885415,4492.801141989666
2024-02-18,7258.88,1383.0,4846.0,1.72,5.248647866955893,2817.4418604651164,7190.7300000000005,1188.0,4130.0,2415.2046783625733,14739.965714285714,17443.087857142855,1523.4285714285713,1511.7857142857142,5460.714285714285,5563.785714285715,4241.133858626888,4443.814701128579
2024-02-19,10097.28,1935.0,6906.0,1.54,5.218232558139534,4484.415584415584,7258.88,1383.0,4846.0,2817.4418604651164,13594.712857142857,16328.150714285714,1594.7142857142858,1522.857142857143,5670.857142857143,5574.071428571428,4229.303672006785,4364.956546296398
2024-02-20,9903.52,2047.0,7548.0,1.5699999999999998,4.838065461651197,4807.643312101912,10097.28,1935.0,6906.0,4484.415584415584,12334.460000000001,15206.625714285716,1654.4285714285713,1536.2857142857142,5900.428571428572,5601.642857142857,4202.90457733707,4285.573335413477
2024-02-21,9777.52,1904.0,7592.0,1.51,5.1352521008403365,5027.814569536424,9903.52,2047.0,7548.0,4807.643312101912,11267.41142857143,14321.110714285716,1701.142857142857,1554.5714285714287,6184.0,5695.785714285715,4253.6638015565595,4261.6748644951385
2024-02-22,9789.73,1858.0,7445.0,1.54,5.268961248654467,4834.415584415584,9777.52,1904.0,7592.0,5027.814569536424,9983.055714285714,13522.23142857143,1706.857142857143,1565.7857142857142,6379.142857142857,5766.642857142857,4226.585036166106,4219.655329408377
2024-02-23,9176.05,1756.0,7289.0,1.62,5.225541002277904,4499.382716049382,9789.73,1858.0,7445.0,4834.415584415584,9027.672857142858,12893.177857142857,1724.4285714285713,1585.5,6536.571428571428,5861.0,4126.616900763796,4194.46605767439
2024-02-24,7353.080000000001,1333.0,4658.0,1.72,5.5161890472618165,2708.139534883721,9176.05,1756.0,7289.0,4499.382716049382,9050.865714285716,12358.892857142857,1745.142857142857,1600.7142857142858,6612.0,5919.214285714285,4168.464737409674,4178.362611147545
2024-02-25,7199.46,1318.0,4646.0,1.71,5.462412746585736,2716.959064327485,7353.080000000001,1333.0,4658.0,2708.139534883721,9042.377142857144,11891.17142857143,1735.857142857143,1629.642857142857,6583.428571428572,6022.071428571428,4154.110052247156,4197.621955437022
2024-02-26,10146.69,1903.0,7296.0,1.52,5.331944298476091,4800.0,7199.46,1318.0,4646.0,2716.959064327485,9049.435714285715,11322.074285714287,1731.2857142857142,1663.0,6639.142857142857,6155.0,4199.193540187786,4214.248606097286
2024-02-27,10006.48,1937.0,7603.0,1.52,5.165967991739803,5001.973684210527,10146.69,1903.0,7296.0,4800.0,9064.144285714287,10699.302142857141,1715.5714285714287,1685.0,6647.0,6273.714285714285,4226.955021917589,4214.929799627329
2024-02-28,11163.5475,1818.25,6936.75,1.54,6.376998223627014,4523.042763157895,11706.895,1759.0,6998.5,5259.239130434783,10396.935714285715,10955.24857142857,1750.4642857142858,1713.7857142857142,6774.464285714286,6426.392857142857,4421.420857065442,4307.857737210331
2024-02-29,12320.615,1699.5,6270.5,1.56,7.588028455514224,4044.1118421052633,13267.100000000002,1615.0,6701.0,5718.478260869566,11729.727142857144,11211.195,1785.357142857143,1742.5714285714284,6901.928571428572,6579.071428571428,4615.886692213295,4400.785674793333
2024-03-01,13477.682499999999,1580.75,5604.25,1.58,8.799058687401434,3565.1809210526317,14827.305000000002,1471.0,6403.5,6177.717391304348,13062.51857142857,11467.141428571429,1820.25,1771.357142857143,7029.392857142857,6731.75,4810.352527361148,4493.713612376336
2024-03-02,14634.75,1462.0,4938.0,1.6,10.010088919288645,3086.25,16387.510000000002,1327.0,6106.0,6636.956521739131,14395.31,11723.087857142858,1855.142857142857,1800.142857142857,7156.857142857143,6884.428571428572,5004.8183625090005,4586.641549959338
2024-03-03,14686.83,1465.0,5117.0,1.73,10.025139931740616,2957.8034682080925,14634.75,1462.0,4938.0,3086.25,15464.934285714287,12253.655714285715,1876.142857142857,1806.0,7224.142857142857,6903.785714285715,5039.2247059205165,4596.667379083836
2024-03-04,14717.202,1557.6,5563.4,1.674,9.55939514041324,3379.897946980267,14944.336,1594.0,5623.8,3655.808510638298,15489.488857142858,12697.202428571429,1880.3428571428572,1818.1857142857143,7236.714285714285,6963.414285714286,4972.633808288457,4643.041183220901
2024-03-05,14747.574,1650.2,6009.8,1.6179999999999999,9.093650349085863,3801.9924257524417,15253.922,1726.0,6309.6,4225.367021276596,15514.04342857143,13140.749142857143,1884.5428571428572,1830.3714285714286,7249.285714285714,7023.042857142857,4906.042910656397,4689.414987357965
2024-03-06,14777.946,1742.8,6456.2,1.5619999999999998,8.627905557758487,4224.086904524616,15563.508,1858.0,6995.4,4794.925531914894,15538.598,13584.295857142857,1888.742857142857,1842.5571428571427,7261.857142857143,7082.671428571429,4839.452013024337,4735.788791495031
2024-03-07,14808.318000000001,1835.4,6902.6,1.506,8.16216076643111,4646.181383296791,15873.094000000001,1990.0,7681.2,5364.484042553192,15563.15257142857,14027.842571428573,1892.942857142857,1854.742857142857,7274.428571428572,7142.3,4772.8611153922775,4782.162595632095
2024-03-08,14838.69,1928.0,7349.0,1.45,7.696415975103734,5068.275862068966,16182.68,2122.0,8367.0,5934.04255319149,15587.707142857142,14471.389285714287,1897.142857142857,1866.9285714285713,7287.0,7201.928571428572,4706.270217760218,4828.53639976916
2024-03-09,9736.32,1204.0,4683.0,1.58,8.086644518272426,2963.924050632911,14838.69,1928.0,7349.0,5068.275862068966,14887.93142857143,14641.620714285715,1860.2857142857142,1857.7142857142858,7250.571428571428,7203.714285714285,4688.795082136347,4846.806722322674
2024-03-10,10009.82,1114.0,4263.0,1.7400000000000002,8.985475763016158,2449.9999999999995,9736.32,1204.0,4683.0,2963.924050632911,14219.787142857142,14842.360714285713,1810.142857142857,1843.142857142857,7128.571428571428,7176.357142857143,4616.251729535192,4827.738217727854
2024-03-11,9967.556666666667,1165.0,4337.5,1.7383333333333335,8.632995060729428,2495.4238921001925,10804.275,1383.1666666666667,5285.166666666667,3278.5137069114417,14345.390238095237,14857.078690476188,1816.047619047619,1844.7738095238094,7153.690476190476,7191.119047619048,4611.069349920017,4795.944559271586
2024-03-12,9925.293333333333,1216.0,4412.0,1.7366666666666668,8.280514358442696,2540.847784200385,11872.23,1562.3333333333333,5887.333333333333,3593.1033631899722,14470.993333333332,14871.796666666665,1821.952380952381,1846.404761904762,7178.809523809524,7205.880952380952,4605.886970304842,4764.150900815318
2024-03-13,9883.029999999999,1267.0,4486.5,1.735,7.928033656155966,2586.271676300578,12940.185,1741.5,6489.5,3907.693019468503,14596.596428571429,14886.514642857142,1827.857142857143,1848.0357142857142,7203.928571428572,7220.642857142857,4600.704590689667,4732.35724235905
2024-03-14,9840.766666666666,1318.0,4561.0,1.7333333333333334,7.575552953869235,2631.6955684007708,14008.14,1920.6666666666665,7091.666666666666,4222.282675747033,14722.199523809524,14901.232619047618,1833.7619047619048,1849.6666666666665,7229.047619047619,7235.404761904762,4595.5222110744935,4700.563583902782
2024-03-15,9798.503333333334,1369.0,4635.5,1.7316666666666667,7.223072251582504,2677.119460500963,15076.095,2099.833333333333,7693.833333333333,4536.872332025564,14847.80261904762,14915.950595238093,1839.6666666666667,1851.297619047619,7254.166666666667,7250.166666666667,4590.339831459319,4668.769925446513
2024-03-16,9756.24,1420.0,4710.0,1.73,6.870591549295774,2722.543352601156,16144.05,2279.0,8296.0,4851.461988304094,14973.405714285715,14930.66857142857,1845.5714285714287,1852.9285714285713,7279.285714285715,7264.928571428572,4585.157451844144,4636.976266990246
2024-03-17,10064.89,1420.0,4873.0,1.7200000000000002,7.087950704225352,2833.1395348837204,9756.24,1420.0,4710.0,2722.543352601156,14981.272857142858,14600.53,1889.2857142857142,1849.7142857142858,7366.428571428572,7247.5,4639.891671113247,4628.07170032422
2024-03-18,10839.216,1512.0,5432.6,1.7140000000000002,7.152969074018579,3174.3222787945506,11042.044,1566.2,5515.0,3224.1424665120626,14961.854285714287,14665.898000000001,1884.3714285714286,1847.7142857142858,7387.142857142857,7272.542857142857,4597.0026512539325,4606.966058311626
2024-03-19,11613.542,1604.0,5992.2,1.7080000000000002,7.217987443811807,3515.5050227053803,12327.848,1712.4,6320.0,3725.7415804229695,14942.435714285715,14731.266,1879.4571428571428,1845.7142857142858,7407.857142857143,7297.585714285714,4554.113631394617,4585.860416299031
2024-03-20,12387.868,1696.0,6551.8,1.702,7.283005813605035,3856.6877666162104,13613.652,1858.6,7125.0,4227.340694333876,14923.017142857145,14796.634,1874.5428571428572,1843.7142857142858,7428.571428571428,7322.628571428571,4511.224611535303,4564.754774286436
2024-03-21,13162.194,1788.0,7111.4,1.696,7.3480241833982625,4197.87051052704,14899.456,2004.8,7930.0,4728.939808244782,14903.598571428573,14862.001999999999,1869.6285714285714,1841.7142857142858,7449.285714285715,7347.671428571428,4468.335591675987,4543.649132273842
2024-03-22,13936.52,1880.0,7671.0,1.69,7.41304255319149,4539.05325443787,16185.26,2151.0,8735.0,5230.538922155689,14884.180000000002,14927.369999999999,1864.7142857142858,1839.7142857142858,7470.0,7372.714285714285,4425.446571816673,4522.543490261248
2024-03-23,9794.14,1249.0,4449.0,1.7599999999999998,7.841585268214571,2527.840909090909,13936.52,1880.0,7671.0,4539.05325443787,14889.594285714285,14931.5,1840.2857142857142,1842.9285714285713,7432.714285714285,7356.0,4397.631937029495,4491.39469443682
2024-03-24,10164.541666666666,1338.1666666666667,4841.5,1.7433333333333332,7.657276774334265,2789.6666210295725,14360.983333333334,1962.6666666666667,7924.666666666667,4711.130237284084,14878.274047619048,14918.404404761905,1842.547619047619,1845.654761904762,7406.214285714285,7358.642857142857,4397.592842580491,4478.065907210029
2024-03-25,10534.943333333333,1427.3333333333333,5234.0,1.7266666666666666,7.472968280453959,3051.4923329682365,14785.446666666667,2045.3333333333333,8178.333333333333,4883.207220130297,14866.95380952381,14905.308809523809,1844.8095238095239,1848.3809523809523,7379.714285714285,7361.285714285715,4397.553748131487,4464.737119983237
2024-03-26,10905.345,1516.5,5626.5,1.71,7.288659786573653,3313.3180449069,15209.91,2128.0,8432.0,5055.284202976511,14855.63357142857,14892.213214285715,1847.0714285714284,1851.1071428571427,7353.214285714285,7363.928571428572,4397.514653682483,4451.408332756446
2024-03-27,11275.746666666666,1605.6666666666667,6019.0,1.6933333333333331,7.104351292693347,3575.143756845564,15634.373333333333,2210.6666666666665,8685.666666666666,5227.361185822725,14844.313333333334,14879.11761904762,1849.3333333333333,1853.8333333333333,7326.714285714285,7366.571428571428,4397.4755592334795,4438.079545529655
2024-03-28,11646.148333333333,1694.8333333333335,6411.5,1.6766666666666665,6.920042798813041,3836.9694687842275,16058.836666666666,2293.3333333333335,8939.333333333334,5399.4381686689385,14832.993095238096,14866.022023809524,1851.595238095238,1856.5595238095239,7300.214285714285,7369.214285714286,4397.436464784475,4424.750758302863
2024-03-29,12016.55,1784.0,6804.0,1.66,6.735734304932735,4098.795180722891,16483.3,2376.0,9193.0,5571.515151515152,14821.672857142858,14852.926428571429,1853.857142857143,1859.2857142857142,7273.714285714285,7371.857142857143,4397.397370335471,4411.421971076072
2024-03-30,9944.2,1320.0,4519.0,1.7000000000000002,7.533484848484847,2658.235294117647,12016.55,1784.0,6804.0,4098.795180722891,14843.11,14866.352142857144,1864.0,1852.142857142857,7283.714285714285,7358.214285714285,4416.025139625005,4406.8285383272505
2024-03-31,10001.41,1113.0,4316.0,1.74,8.985992812219227,2480.4597701149423,9944.2,1320.0,4519.0,2658.235294117647,14047.435714285715,14861.817857142858,1832.142857142857,1830.2142857142858,7164.571428571428,7318.428571428572,4370.531814858817,4381.637126558051
2024-04-01,13243.05,1493.0,6661.0,1.36,8.870093770931012,4897.79411764706,10001.41,1113.0,4316.0,2480.4597701149423,13583.701428571429,14344.449999999999,1762.142857142857,1785.9285714285713,6989.142857142857,7144.571428571428,4352.382293903938,4353.780227984668
2024-04-02,13721.96,1878.0,7741.0,1.58,7.306687965921193,4899.367088607594,13243.05,1493.0,6661.0,4897.79411764706,13092.895714285713,14075.096428571429,1731.7142857142858,1778.0714285714287,6878.428571428572,7074.785714285715,4301.321860354054,4328.605932248379
2024-04-03,14267.98,1986.0,8095.0,1.64,7.184279959718026,4935.975609756098,13721.96,1878.0,7741.0,4899.367088607594,12811.207142857145,13932.292142857143,1707.142857142857,1771.2857142857142,6761.285714285715,7046.714285714285,4220.3060303544835,4315.943260656086
2024-04-04,13848.9,2007.0,8025.0,1.61,6.900298953662182,4984.4720496894415,14267.98,1986.0,8095.0,4935.975609756098,12434.864285714286,13765.409285714286,1654.4285714285713,1761.0,6594.428571428572,6996.0,4136.442730093668,4298.3670554799255
2024-04-05,11307.54,1699.0,6847.0,1.62,6.655409064155385,4226.543209876543,13848.9,2007.0,8025.0,4984.4720496894415,12333.577142857142,13577.625,1642.2857142857142,1748.0714285714287,6600.571428571428,6937.142857142857,4154.69244854419,4276.044909439831
2024-04-06,7939.39,1129.0,4415.0,1.71,7.032232063773251,2581.87134502924,11307.54,1699.0,6847.0,4226.543209876543,12047.175714285713,13445.142857142857,1615.0,1739.5,6585.714285714285,6934.714285714285,4143.783312960131,4279.904226292568
2024-04-07,8838.82,1080.0,4284.0,1.74,8.184092592592592,2462.0689655172414,7939.39,1129.0,4415.0,2581.87134502924,11881.091428571428,12964.263571428572,1610.2857142857142,1721.2142857142858,6581.142857142857,6872.857142857143,4141.15605516046,4255.843935009639
2024-04-08,14404.68,1765.0,7223.0,1.61,8.16129178470255,4486.335403726708,8838.82,1080.0,4284.0,2462.0689655172414,12047.03857142857,12815.369999999999,1649.142857142857,1705.642857142857,6661.428571428572,6825.285714285715,4082.3762388861237,4217.379266395031
2024-04-09,14681.150000000001,1923.5,7640.5,1.5750000000000002,7.6727736541188065,4859.40146809712,12566.53,1614.0,6294.0,3909.7441601779756,12280.032857142858,12738.743571428571,1675.2857142857142,1704.9642857142858,6699.0,6787.107142857143,4136.27225238202,4211.308207255615
2024-04-10,14957.62,2082.0,8058.0,1.54,7.184255523535063,5232.467532467533,16294.240000000002,2148.0,8304.0,5357.419354838709,12513.027142857145,12662.117142857143,1701.4285714285713,1704.2857142857142,6736.571428571428,6748.928571428572,4190.168265877916,4205.2371481162
2024-04-11,14765.08,1993.0,7848.0,1.38,7.408469643753136,5686.956521739131,14957.62,2082.0,8058.0,5232.467532467533,12643.91,12539.387142857142,1699.4285714285713,1676.9285714285713,6711.285714285715,6652.857142857143,4290.523190456443,4213.482960275056
2024-04-12,13176.12,2029.0,7421.0,1.6,6.493898472153771,4638.125,14765.08,1993.0,7848.0,5686.956521739131,12910.850000000002,12622.21357142857,1746.5714285714287,1694.4285714285713,6793.285714285715,6696.928571428572,4349.320589045508,4252.006518794849
2024-04-13,9283.55,1447.0,5103.0,1.77,6.415722183828611,2883.0508474576272,13176.12,2029.0,7421.0,4638.125,13102.87285714286,12575.024285714286,1792.0,1703.5,6891.571428571428,6738.642857142857,4392.346232249564,4268.064772604847
2024-04-14,11082.01,1482.0,5029.0,1.76,7.477739541160594,2857.3863636363635,9283.55,1447.0,5103.0,2883.0508474576272,13423.328571428572,12652.210000000001,1849.4285714285713,1729.857142857143,6998.0,6789.571428571428,4448.820146266581,4294.988100713521
2024-04-15,14202.35,1794.0,7574.0,1.61,7.916583054626533,4704.347826086957,11082.01,1482.0,5029.0,2857.3863636363635,13394.424285714285,12720.731428571427,1853.5714285714287,1751.357142857143,7048.142857142857,6854.785714285715,4479.964778032331,4281.170508459228
