Date,Spend Actual,Actual CPC,Predicted CPC Actual,Predicted Clicks Actual,ROI Actual
2022-04-11,4762.786666666667,10.362874078986147,10.563777404797866,450.8601879952052,-976.3649466766087
2022-04-12,5854.283333333333,10.639786619510756,10.8700289390505,538.5710899353601,-1331.246420809015
2022-04-13,6945.78,10.916699160035368,12.21864942832352,568.4572620521618,-2171.7525271123814
2022-04-14,8037.276666666667,11.193611700559977,14.982560047597957,536.4421461441246,-3532.1190861978494
2022-04-15,9128.773333333334,11.470524241084586,14.91720126850802,611.9628721913981,-3989.376303410497
2022-04-16,10220.27,11.747436781609196,11.7474367816092,869.9999999999998,-2913.821162635849
2022-04-17,8382.140000000001,11.957403708987163,11.957403708987162,701.0000000000001,-2494.9898448364693
2022-04-18,8689.718,12.183345130778122,12.553292435622748,692.2262063569077,-2876.252068242038
2022-04-19,8997.296,12.409286552569078,12.242018394095986,734.9520079416943,-2825.0095127079976
2022-04-20,9304.874000000002,12.635227974360037,12.197316222153306,762.8624060020742,-2898.1899317210637
2022-04-21,9612.452000000001,12.861169396150993,12.320646758695691,780.1905361190317,-3060.2425338512485
2022-04-22,9920.03,13.087110817941952,13.087110817941957,757.9999999999998,-3554.181472733303
2022-04-23,6527.61,12.774187866927592,12.774187866927594,510.99999999999994,-2236.1210851803653
2022-04-24,6219.63,11.329016393442624,11.329016393442622,549.0000000000001,-1609.0088371115853
2022-04-25,9079.54,12.592981969486823,12.59298196948682,721.0000000000003,-3024.425503747636
2022-04-26,8746.880000000001,11.884347826086955,11.875159180539846,736.5694949448557,-2561.0095057727103
2022-04-27,8225.02,11.61725988700565,11.617259887005652,707.9999999999999,-2279.0823254553798
2022-04-28,6319.9800000000005,9.87496875,9.87496875,640.0,-945.1210851574042
2022-04-29,8489.61,10.130799522673032,10.14136866629623,837.1266521662233,-1459.2386730500602
2022-04-30,2121.19,9.512062780269058,9.472305310361104,223.93598289951402,-240.52700931016875
2022-05-01,8895.43,15.25802744425386,15.25802744425386,583.0,-3999.2694572605733
2022-05-02,10540.56,9.453417040358744,9.453417040358744,1115.0,-1176.5479842976638
2022-05-03,10456.48,8.29879365079365,8.298793650793648,1260.0000000000005,125.2734885963655
2022-05-04,10309.15,8.4918863261944,8.491886326194404,1213.999999999999,-113.71449590795783
2022-05-05,10047.490000000002,8.478894514767934,8.478894514767934,1185.0,-95.60279048675693
2022-05-06,9531.27,9.129568965517242,9.13057508581682,1043.8849590980976,-764.497533627331
2022-05-07,4826.41,9.890184426229508,9.890184426229508,488.0,-728.0800774325207
2022-05-08,5475.160000000001,10.549441233140657,10.546822503023298,519.1288654408016,-1115.4031088021648
2022-05-09,10114.5,8.887961335676625,8.887961335676627,1137.9999999999998,-557.3289920455118
2022-05-10,10264.56,6.9684725050916505,6.957188320946757,1475.389126537711,2126.0781244266364
2022-05-11,10020.6,7.400738552437224,7.400738552437218,1354.000000000001,1350.585891713874
2022-05-12,9877.72,7.657147286821705,7.659425619859249,1289.6162832875077,952.7574639906816
2022-05-13,8372.98,7.08973751058425,7.089737510584248,1181.0000000000005,1545.3143412954814
2022-05-14,5495.24,7.805738636363636,7.805738636363635,704.0000000000001,417.1048063268563
2022-05-15,6162.620000000001,8.045195822454309,8.045195822454307,766.0000000000002,270.41426370223326
2022-05-16,10383.54,9.60549491211841,9.59863198337074,1081.772904512756,-1298.5763442881962
2022-05-17,10199.35,9.230180995475113,9.220737582203155,1106.1316851360843,-909.8160174319601
2022-05-18,9917.56,8.257751873438801,8.25121457537348,1201.9515320326154,176.68985492846696
2022-05-19,9294.55,7.581199021207179,7.581199021207183,1225.999999999999,1001.6641087453409
2022-05-20,9118.55,8.185412926391383,8.180297532657296,1114.6966187473038,242.9141540919445
2022-05-21,4969.21,9.134577205882351,9.13457720588235,544.0000000000002,-400.5799223837921
2022-05-22,6866.06,12.6680073800738,12.63267307833188,543.5160046828862,-2301.4946201102484
2022-05-23,10639.55,10.018408662900187,10.025747707584317,1061.2225950939649,-1727.1723033231374
2022-05-24,10464.89,7.343782456140352,7.340703865964439,1425.5976253886245,1507.588290310132
2022-05-25,10372.13,8.141389324960754,8.141389324960754,1274.0,327.1985273585433
2022-05-26,10072.02,7.097970401691332,7.097970401691327,1419.000000000001,1845.050000252575
2022-05-27,9269.21,11.5865125,11.588643140877956,799.8529152480023,-2551.87160611943
2022-05-28,7764.509999999999,10.54960597826087,10.54960597826087,736.0,-1583.4222479310138
2022-05-29,7400.29,12.479409780775716,12.485072593537064,592.7310349665714,-2422.4061134469457
2022-05-30,10482.44,17.73678510998308,17.736785109983064,591.0000000000006,-5519.093720825036
2022-05-31,12570.41,11.406905626134302,11.39302065650196,1103.343035968789,-3304.2956984275916
2022-06-01,9283.05,9.482175689479062,9.482175689479062,978.9999999999998,-1061.1955037017178
2022-06-02,9051.04,8.265789954337901,8.265789954337901,1095.0,145.0076746135037
2022-06-03,8802.380000000001,9.018831967213115,9.011301547084361,976.8156080458813,-598.870501464382
2022-06-04,5397.05,10.378942307692308,10.378942307692306,520.0000000000001,-1029.9771316903898
2022-06-05,5899.429999999999,10.965483271375463,10.965483271375462,538.0000000000001,-1381.1892247104415
2022-06-06,5171.7,9.437408759124088,9.47513581777268,545.8180335842101,-587.8016817313328
2022-06-07,10935.98,6.792534161490683,6.792534161490681,1610.0000000000005,2585.1494576509085
2022-06-08,11159.21,6.779592952612394,6.77959295261239,1646.0000000000007,2664.2552716108075
2022-06-09,11090.8,7.206497725795972,7.20787057309942,1538.7068743148784,1831.5943136576716
2022-06-10,10299.46,7.304581560283688,7.326561662283844,1405.7699197456068,1506.5009146284938
2022-06-11,9388.9,8.815868544600939,8.797745277391552,1067.1938893397603,-426.3740781510096
2022-06-12,9366.93,9.210353982300886,9.210353982300884,1017.0000000000001,-825.9432556329375
2022-06-13,10910.71,7.640553221288515,7.634164246561118,1429.1950824760984,1091.980515774776
2022-06-14,11216.93,7.8003685674547985,7.794577259169391,1439.0684224477498,868.678967908998
2022-06-15,10757.07,7.634542228530873,7.63454222853087,1409.0000000000005,1076.0178297081566
2022-06-16,10670.71,7.244202308214529,7.246399135547893,1472.5534434963465,1696.113442747659
2022-06-17,9582.73,7.6969718875502,7.696427730917835,1245.0880246045283,873.7894825146977
2022-06-18,6319.13,8.704035812672176,8.693525969251336,726.8776814321965,-214.65345930319108
2022-06-19,6473.5,9.989969135802468,9.973257253763082,649.0858337738592,-1022.3362810039589
2022-06-20,11385.93,9.600278246205734,9.612711204484418,1184.466042700665,-1438.527079784375
2022-06-21,11282.740000000002,8.766697746697748,8.782305436785093,1284.7127762992304,-493.4432520248447
2022-06-22,10861.17,8.32911809815951,8.332795749009161,1303.4244840684453,85.27173128030336
2022-06-23,10707.94,7.82172388604821,7.816127689781494,1369.9801775243707,797.450891132039
2022-06-24,9186.37,8.058219298245612,8.0546415497076,1140.5063705576674,391.85005191664277
2022-06-25,6058.9,8.58201133144476,8.572495938260325,706.7836536332701,-123.17746625655673
2022-06-26,7976.84,11.187713884992988,11.212091718678838,711.4497633577993,-2001.930463990121
2022-06-27,12457.3,10.59294217687075,10.57875950126896,1177.57663348956,-2567.7558337161026
2022-06-28,12149.55,9.72742193755004,9.716197473590334,1250.4428849890894,-1648.0592376795266
2022-06-29,12187.68,8.552757894736843,8.562778409860893,1423.3324064493681,-234.2255100175771
2022-06-30,11677.55,8.486591569767441,8.479823621639117,1377.0982181988797,-112.38025828108766
2022-07-01,9683.57,8.908528058877645,8.882901401712905,1090.1359321778243,-528.3718227246518
2022-07-02,6580.68,10.23433903576983,10.212876094553481,644.3513011490927,-1169.2779136380832
2022-07-03,6818.99,11.16037643207856,11.179229578326883,609.9695826284793,-1696.3330484789067
2022-07-04,7038.719999999999,11.407974068071312,11.407974068071315,616.9999999999998,-1857.020077409561
2022-07-05,10506.82,8.919202037351443,8.919202037351443,1178.0,-613.7203098678474
2022-07-06,10572.94,8.120537634408603,8.116466169752485,1302.6531225377394,367.023669717988
2022-07-07,10476.49,7.035923438549362,7.0387378563356275,1488.4046279078318,2023.4551300052917
2022-07-08,8846.9,7.204315960912052,7.204315960912053,1227.9999999999998,1466.1105428542287
2022-07-09,6003.96,8.124438430311232,8.151559198096376,736.5412989213276,181.67369790162866
2022-07-10,7987.04,11.508703170028818,11.508703170028813,694.0000000000003,-2158.6773642175576
2022-07-11,11532.0,12.742541436464087,12.645796804571955,911.9235567529225,-3873.468033330604
2022-07-12,10944.19,9.868521190261497,9.883905034620225,1107.2738924206503,-1645.0635127350106
2022-07-13,10752.17,8.806036036036035,8.788695828782588,1223.4090483353766,-477.7152657117258
2022-07-14,13055.84,9.246345609065155,9.25383999479756,1410.856466865636,-1207.1611585998562
2022-07-15,11236.84,8.854877856579984,8.855947416735674,1268.846738945739,-580.7896775133431
2022-07-16,7481.5,9.616323907455012,9.61015720184635,778.4992318921295,-943.4944738538661
2022-07-17,7658.17,10.05009186351706,10.05009186351706,762.0,-1258.7286045155342
2022-07-18,12166.38,9.13391891891892,9.132831248948614,1332.1586338738725,-978.6226417788785
2022-07-19,11174.09,10.898924633588813,10.091749312858216,1107.250056812523,-1875.163689345687
2022-07-20,10181.8,12.663930348258706,12.648685425523142,804.9690270148279,-3421.495389026846
2022-07-21,9448.320000000002,8.230243902439026,8.230732165148693,1147.931898453327,192.26124692820122
2022-07-22,9571.44,8.251241379310345,8.292656686589275,1154.2067110385444,121.83848499479973
2022-07-23,9562.77,12.25996153846154,12.264001226559511,779.7430727004826,-3014.318428764145
2022-07-24,8023.1,13.04569105691057,13.020730206124068,616.1789602419133,-2848.2953475082986
2022-07-25,9489.63,8.37566637246249,8.37985747917986,1132.4333407313216,20.790995148010552
2022-07-26,9480.5,7.453223270440252,7.455894883889698,1271.5442140265363,1198.2043037141411
2022-07-27,9434.31,7.720384615384615,7.72018521367521,1222.0315625703463,828.5763098441457
2022-07-28,9469.87,7.152469788519638,7.158988237342174,1322.7944628549576,1639.2450174693622
2022-07-29,7955.99,7.272385740402194,7.266324139057315,1094.912619881028,1239.3238374081338
2022-07-30,5549.31,7.509215155615697,7.520616095621337,737.8797068541934,647.563938229222
2022-07-31,6274.22,8.455822102425877,8.455822102425879,741.9999999999998,-42.74294560436738
2022-08-01,9488.79,8.901303939962476,8.901303939962474,1066.0000000000005,-536.2906199652989
2022-08-02,9683.58,8.384051948051948,8.384600036469228,1154.9244994252313,15.72662766535359
2022-08-03,9774.29,7.256340014847811,7.253666488752911,1347.4964716334027,1542.2778488714648
2022-08-04,9301.95,6.69205035971223,6.7038185682693054,1387.5599265213175,2351.079438971001
2022-08-05,8088.52,6.84887383573243,6.84887383573243,1181.0,1829.774341295477
2022-08-06,1526.64,4.940582524271845,4.982847940541489,306.37900618618903,1046.3973948757077
2022-08-07,4327.21,6.782460815047022,6.796721727258544,636.6613455197877,1019.6101698479888
2022-08-08,7540.465,8.204892001077674,8.689669865231151,867.7504573759107,-252.90830986616584
2022-08-09,10753.72,9.627323187108326,9.647530991530118,1114.6603218420382,-1392.5606751968808
2022-08-10,10055.77,9.285106186518927,9.28244344432587,1083.3106671010041,-957.8918802938879
2022-08-11,10165.65,8.264756097560975,8.266358839018672,1229.7615187011165,162.154159251666
2022-08-12,8617.76,7.673873552983081,7.6951012730525195,1119.902090201014,787.4208332309026
2022-08-13,5224.45,7.915833333333333,7.921233221024257,659.5500794161002,314.59472521057523
2022-08-14,5992.4800000000005,8.85152141802068,8.845761216541039,677.4408502904673,-303.18469771520904
2022-08-15,10580.63,10.038548387096776,10.038548387096776,1053.9999999999998,-1728.909224618601
2022-08-16,10564.08,8.945029635901777,8.945029635901776,1181.0000000000002,-645.7856587045208
2022-08-17,10533.99,8.314119968429361,8.309164994576435,1267.7555454580279,112.89624272846777
2022-08-18,10558.88,8.066371275783041,8.068848762709504,1308.5980801621008,431.01071422683344
2022-08-19,9356.04,7.700444444444444,7.700444444444441,1215.0000000000007,847.793721146496
2022-08-20,5419.82,8.029362962962962,8.029362962962963,674.9999999999999,248.97651174804923
2022-08-21,1297.61,3.728764367816092,3.8229896801298144,339.422836201833,1552.9366516571565
2022-08-22,458.13,1.1367990074441687,1.1599279237897004,394.9641961400533,2858.865047917195
2022-08-23,933.3,1.6203124999999998,1.629850736952573,572.6291241522187,3875.763676325094
2022-08-24,2474.89,2.7407419712070875,2.786782150117296,888.0816176807475,4983.412187342499
2022-08-25,3397.61,3.1000091240875918,3.157991464610311,1075.8768787297079,5637.837551427181
2022-08-26,6574.094999999999,8.330658247718343,8.012946426629034,820.4341636620245,316.08918531290965
2022-08-27,9750.58,13.561307371349097,13.574837131086749,718.2833875532035,-3718.2802047286323
2022-08-28,10158.84,14.638097982708937,14.634704795730183,694.1609100966588,-4329.126006299569
2022-08-29,10044.383333333333,14.526856480182717,14.369237871869242,699.0199078684119,-4173.862421678671
2022-08-30,9929.926666666666,14.4156149776565,14.654590818399765,677.5983573829312,-4239.308585631748
2022-08-31,9815.470000000001,14.30437347513028,14.639526899433159,670.4772679764709,-4184.6563734646215
2022-09-01,9701.013333333334,14.19313197260406,12.488737007985954,776.7809769018274,-3177.4380855506342
2022-09-02,9586.556666666667,14.081890470077843,13.361366324633348,717.483259851401,-3560.9765175063085
2022-09-03,9472.1,13.970648967551623,13.932702447595043,679.8465721655458,-3762.600923235682
2022-09-04,9900.55,15.25508474576271,15.255825806872565,648.968474426335,-4450.371890277834
2022-09-05,10556.44,14.382070844686648,14.33144282409516,736.5929676146546,-4370.372377196891
2022-09-06,11161.1,13.52160372373421,14.22854775909559,784.4159635241252,-4573.404477355486
2022-09-07,11765.76,12.661136602781772,13.735015177642534,856.6251910046644,-4571.635711640372
2022-09-08,12370.42,11.800669481829335,12.780346631334975,967.9252337076748,-4241.573794851876
2022-09-09,12975.08,10.940202360876896,10.935978847161605,1186.4580373953115,-3010.9478759674366
2022-09-10,7230.34,10.197940761636108,10.237349994268703,706.2706661438602,-1298.9256465388344
2022-09-11,7056.06,10.13801724137931,10.169182059142335,693.8670149637488,-1228.8142014169907
2022-09-12,12228.8,9.925974025974025,9.925974025974025,1232.0,-1882.1965889280018
2022-09-13,12822.91,9.13312678062678,9.14996439906709,1401.4163816098996,-1053.5110435899642
2022-09-14,12468.78,9.022272069464544,9.058646217245888,1376.4507080828353,-909.0481887805781
2022-09-15,12313.72,8.604975541579314,8.604975541579318,1430.9999999999995,-295.87139509413646
2022-09-16,9769.3,8.258072696534235,8.25681605575169,1183.1800459203296,167.30284012305674
2022-09-17,6122.650000000001,8.088044914134743,8.095793456590032,756.2754698263851,228.7155485517469
2022-09-18,5922.429999999999,8.671200585651537,8.667743701280544,683.272395228419,-184.16011756355965
2022-09-19,10777.85,7.463885041551247,7.481312066632864,1440.6363354457449,1320.9266415886395
2022-09-20,11879.79,7.160813743218807,7.163844456202126,1658.2981487984468,2046.9577945879773
2022-09-21,12098.91,7.270979567307692,7.272294388841376,1663.6991509260947,1873.1965827674649
2022-09-22,9550.78,6.792873399715504,6.795463096243908,1405.4641846674222,2252.6132850807408
2022-09-23,9814.39,6.8824614305750345,6.895778256828521,1423.2461709860424,2138.3402658436244
2022-09-24,6870.16,7.224143007360673,7.232721176625219,949.8720927060001,1107.072008501621
2022-09-25,9390.95,7.26291569992266,7.267840114352002,1292.1239119522504,1460.587073809129
2022-09-26,9061.93,7.3257316087308,7.325731608730804,1236.9999999999995,1326.6644963442013
2022-09-27,8826.929999999998,7.08990361445783,7.089903614457831,1244.9999999999998,1628.850232779736
2022-09-28,9126.13,7.0910101010101005,7.091010101010104,1286.9999999999993,1682.3753490662784
2022-09-29,9293.7,7.003541823662395,7.006622518272858,1326.4165403177608,1845.834010189983
2022-09-30,7630.52,7.466262230919765,7.475185145458869,1020.7800678536366,942.2125746824204
2022-10-01,5471.67,7.794401709401709,7.786552687302001,702.7076319566913,429.8212189849255
2022-10-02,5459.719999999999,8.185487256371813,8.181576400902113,667.3188310504565,144.56838767794852
2022-10-03,10174.66,7.378288614938361,7.378288614938362,1378.9999999999998,1406.4813180749043
2022-10-04,12006.93,7.397985212569316,7.399047178012916,1622.7670551527115,1621.4199579694014
2022-10-05,10882.81,7.1503350854139285,7.157792122627264,1520.4143699000676,1885.9598911127614
2022-10-06,11677.53,7.00091726618705,7.009915562320725,1665.858867511665,2312.714351429162
2022-10-07,9795.01,7.051843052555796,7.049138762799675,1389.5328677158514,1874.5886273583455
2022-10-08,6244.89,7.6530514705882355,7.637639669787975,817.6465858559365,621.8835018412374
2022-10-09,8061.87,7.974154302670623,7.9843491489086835,1009.7091008478646,417.88619076538544
2022-10-10,11474.08,8.692484848484849,8.67645903614458,1322.4380997133774,-367.9577975438315
2022-10-11,11846.59,8.419751243781095,8.422922198160716,1406.4703105754554,-34.74705115949837
2022-10-12,13443.07,8.832503285151116,8.84413609412266,1519.9980933054098,-677.7960900838589
2022-10-13,11989.61,8.285839668279197,8.281608231819767,1447.7393356924651,168.81917939834966
2022-10-14,10470.79,8.625032948929158,8.621770555947801,1214.4593656318814,-271.4966436240611
2022-10-15,6480.96,9.392695652173911,9.358106590877847,692.5503505503507,-664.7718349485667
2022-10-16,10367.35,9.680065359477124,9.695475380139998,1069.2977490548071,-1387.155407611952
2022-10-17,10857.064,9.53024322834825,8.729738420953627,1243.6872076189868,-412.3088825834293
2022-10-18,11346.778,9.380421097219376,8.901949679735617,1274.6396472931976,-642.0775758348973
2022-10-19,11836.492,9.2305989660905,8.741225728814637,1354.099798725264,-464.467976929609
2022-10-20,12326.206,9.080776834961627,8.788687210268273,1402.5082136952904,-547.6376007498511
2022-10-21,12815.92,8.930954703832752,8.910941602489231,1438.2228693340253,-737.4121706711194
2022-10-22,8094.67,8.741544276457883,8.791055738455208,920.7847431328448,-361.7198667521552
2022-10-23,8563.44,8.658685540950456,8.643149797461406,990.7776910814599,-242.6738975994558
2022-10-24,12488.57,9.243945225758695,9.238092628910614,1351.855897278732,-1135.3907483263592
2022-10-25,13891.37,9.279472277889113,9.27119916978638,1498.3358404455544,-1308.0203914891244
2022-10-26,12800.29,8.827786206896553,8.817925812076496,1451.6214212722793,-609.2582232784534
2022-10-27,13761.87,8.526561338289962,8.528399780673855,1613.6520747052307,-210.06962627553185
2022-10-28,9614.31,8.058935456831517,8.06509116385188,1192.0894388760032,397.1158559881151
2022-10-29,5072.830000000001,7.065222841225628,7.059994483781114,718.5317228864392,961.5553693021666
2022-10-30,4971.849999999999,6.895769764216365,6.91914720482305,718.5639866910665,1062.80632773643
2022-10-31,9189.74,6.453469101123595,6.486388200174385,1416.7730509488988,2708.6275987522367
2022-11-01,8491.29,6.193501094091904,6.188042337856802,1372.2094220416916,3032.8225704559245
2022-11-02,5897.280000000001,6.227328405491025,6.228820581622264,946.7731366993532,2053.926303315634
2022-11-03,6166.12,6.37654601861427,6.388443593215015,965.1990989712832,1939.8315339122537
2022-11-04,11847.78,7.678405703175632,7.677460576705999,1543.1899495449145,1112.2641525109048
2022-11-05,8233.52,9.271981981981982,9.28672029402771,886.5907165627652,-787.7387238530255
2022-11-06,10624.55,9.55445143884892,9.558940415504189,1111.477793372102,-1290.1182400693433
2022-11-07,11633.46,9.160204724409448,9.160545347285572,1269.952776714019,-968.1209322649156
2022-11-08,12685.96,9.502591760299625,9.472549414438543,1339.2339744001135,-1438.7823963054198
2022-11-09,14913.71,9.99578418230563,9.842631757951278,1515.2156828332115,-2188.599811272814
2022-11-10,13301.509999999998,9.659774872912129,9.643501747980647,1379.3236469092092,-1717.6506249325557
2022-11-11,12730.77,10.19277021617294,10.178010820175514,1250.8112071136966,-2226.185988531124
2022-11-12,6812.14,9.886995645863571,9.797260695620675,695.310680366502,-972.7699860106823
2022-11-13,7286.39,9.165270440251572,9.205371247382924,791.5367891405261,-638.8922382221235
2022-11-14,9658.363333333333,9.019737869258623,8.693311962869847,1111.0107832993149,-327.85362536055436
2022-11-15,12030.336666666666,8.874205298265675,8.212223371935533,1464.9305214686635,272.46782230342615
2022-11-16,14402.31,8.728672727272727,8.743989037347223,1647.1097960536115,-569.5244202448066
2022-11-17,14550.34,8.391199538638984,8.422454943844697,1727.5651929291337,-41.87253408293327
2022-11-18,13891.740000000002,8.085995343422585,8.11926182584527,1710.9609590098148,477.28150543990523
2022-11-19,6787.47,7.220712765957447,7.226090980446491,939.3003794674905,1100.9784660873038
2022-11-20,6575.82,7.01046908315565,7.093331763932417,927.0424983413552,1209.6841197624772
2022-11-21,9700.49,6.998910533910534,7.027447874852481,1380.3716758558855,1892.1709496409694
2022-11-22,11311.16,7.943230337078652,7.920729426485233,1428.0452457039992,681.8739369855084
2022-11-23,9688.92,7.94825266611977,7.944244535883386,1219.6150252218551,553.6717046713529
2022-11-24,5344.7,8.390423861852433,8.41857218208471,634.87012814048,-12.922862495124718
2022-11-25,7714.86,10.006303501945524,10.032134311437256,769.0148238151656,-1256.5065915171072
2022-11-26,7813.139999999999,11.422719298245614,11.40385503201756,685.131473353858,-2059.2571759449584
2022-11-27,9319.93,12.543647375504712,12.54748607369179,742.772691299576,-3081.9637163544485
2022-11-28,7947.886666666667,12.57262575842709,12.169403995153841,653.1040197064468,-2462.9773500436513
2022-11-29,6575.843333333334,12.601604141349467,11.069621677590671,594.0440897492878,-1586.9321277106555
2022-11-30,5203.8,12.630582524271846,12.609776621109818,412.6797925419555,-1738.025528250746
2022-12-01,8352.83,13.161636500231161,12.85058208050117,649.9962373435337,-2894.0205142186933
2022-12-02,11501.86,13.692690476190474,13.612888909762791,844.9242534956104,-4406.002724581865
2022-12-03,641.49,10.6915,10.6312492268824,60.340039661370646,-134.74124985019716
2022-12-04,9154.38,10.89807142857143,11.023825615299454,830.4177079230155,-2180.3518430106633
2022-12-05,10568.609999999999,10.706265609732267,11.684761435189118,904.478029664535,-2972.6071859036047
2022-12-06,11982.84,10.514459790893103,11.899501525037545,1007.0035265584112,-3525.8058093743603
2022-12-07,13397.07,10.322653972053939,10.889738489809389,1230.2471737532512,-3065.187204206921
2022-12-08,14811.3,10.130848153214774,10.154116905517828,1458.6497415596448,-2561.2428639770224
2022-12-09,14525.34,9.84768813559322,9.86376166361984,1472.5964084851414,-2158.1557279507015
2022-12-10,1955.78,8.048477366255144,8.143180429455752,240.17397341774412,61.25315958989154
2022-12-11,8014.19,8.245051440329219,8.26372270762482,969.8038382393228,130.43313376436072
2022-12-12,9290.44,7.022252456538172,7.026025964098755,1322.2894488964084,1814.4338006299422
2022-12-13,11890.57,6.99445294117647,7.002212816951076,1698.1160542871685,2370.5772075355017
2022-12-14,8513.77,5.920563282336579,5.9367968233038395,1434.067941584376,3529.843844241803
2022-12-15,7320.179999999999,6.182584459459459,6.182584459459459,1184.0,2623.308992458803
2022-12-16,7787.67,7.333022598870056,7.406770976504829,1051.425786581417,1042.4319723476838
2022-12-17,4919.26,7.7225431711146,7.768259898483409,633.2512125347896,398.92113285546384
2022-12-18,6334.12,9.153352601156069,9.056080632532703,699.4328183481008,-460.13137651285706
2022-12-19,11936.44,10.397595818815333,10.332181772541709,1155.2680994948896,-2234.2477443697335
2022-12-20,14228.95,11.038750969743989,10.943435368425668,1300.226987318242,-3309.3615404587763
2022-12-21,13839.916666666668,11.857049544567618,11.094461561081198,1247.4617709449178,-3363.4619471531933
2022-12-22,13450.883333333333,12.675348119391247,11.668580720468137,1152.7437359831447,-3769.891230399013
2022-12-23,13061.85,13.493646694214876,13.438810236789795,971.9498802239326,-4899.2039398409415
2022-12-24,6836.82,13.728554216867469,13.822014419715176,494.6326774372504,-2682.7874126623947
2022-12-25,6746.54,13.254499017681727,13.249236588177183,509.20216837400307,-2470.149665402827
2022-12-26,10487.87,15.310759124087593,15.290196523023539,685.921203446121,-4727.354851215711
2022-12-27,14329.41,13.885087209302323,13.857319542967913,1034.0679491129765,-5645.082914307997
2022-12-28,10970.19,12.696979166666669,12.729169266146771,861.815077687373,-3732.4799167910305
2022-12-29,7520.66,8.546204545454545,8.582728478080064,876.2551465081829,-161.67908455279394
2022-12-30,4783.81,7.00411420204978,7.117000469462208,672.1665989101004,861.1909943927822
2022-12-31,315.57,5.536315789473684,5.701390120539059,55.34965917578067,149.26845164756878
2023-01-01,1018.39,5.920872093023256,5.923372174125472,171.9274038610203,425.49365523148174
2023-01-02,2331.95,6.662714285714285,6.6670736392480645,349.77114790995546,605.504019528988
2023-01-03,3865.8,6.508080808080808,6.5966503398685425,586.024694478052,1055.762583489478
2023-01-04,5658.43,6.688451536643027,6.686647829357405,846.228206479925,1448.3781556091963
2023-01-05,6904.4,7.629171270718231,7.648002249639597,902.7717009792148,677.2726954308546
2023-01-06,7252.309999999999,8.112203579418344,8.078154453215946,897.7681773728434,287.3420181475267
2023-01-07,5922.26,10.767745454545455,10.695566784719619,553.7116563528849,-1272.0693243741198
2023-01-08,8935.09,11.058279702970298,11.117689403085121,803.6822828959894,-2185.591745430379
2023-01-09,11879.19,10.429490781387182,10.416170719216668,1140.456538225149,-2301.3884508281753
2023-01-10,12890.78,9.900752688172044,9.896886354195132,1302.5086414714467,-1952.0297136369954
2023-01-11,12669.9,10.96961038961039,10.963787220049007,1155.6134523325204,-2964.807396278942
2023-01-12,13088.65,10.907208333333337,10.96769915407047,1193.3815667383963,-3066.372573761417
2023-01-13,10790.59,10.943803245436106,10.963004928584406,984.2730227973483,-2524.451513716567
2023-01-14,9640.96,13.48386013986014,13.537622786732715,712.160484294808,-3660.0816752959845
2023-01-15,9228.99,12.43799191374663,12.502743002127412,738.1572186543093,-3029.7854574382345
2023-01-16,11596.31,14.29877928483354,14.24295566370093,814.1786209132089,-4758.661220484983
2023-01-17,11651.1,12.421215351812368,12.40985961395658,938.8583241422609,-3766.364010484046
2023-01-18,13426.35,12.897550432276658,12.85059738616492,1044.803568000266,-4651.8628566787775
2023-01-19,13171.4,11.105733558178752,11.148844470829198,1181.4139155374164,-3249.6295061790934
2023-01-20,11770.77,11.950020304568527,11.92303639020382,987.2292270843924,-3479.8046684567
2023-01-21,9744.97,15.923153594771245,15.85677926726709,614.5617490000882,-4583.7470385400275
2023-01-22,9324.04,17.203025830258305,17.081093375187336,545.8690374905664,-4739.71333985513
2023-01-23,10412.044,15.712758841221175,14.110586331521624,737.8888272516746,-4215.093466693107
2023-01-24,11500.048,14.222491852184046,13.113312477102705,876.9750602740809,-4135.021092486303
2023-01-25,12588.052,12.732224863146914,12.928609045127505,973.6586477370623,-4411.055339370099
2023-01-26,13676.056,11.241957874109785,12.836668590856908,1065.389816929679,-4728.681069832803
2023-01-27,14764.06,9.751690885072655,9.930934444623194,1486.673795132497,-2278.650779326912
2023-01-28,11331.23,11.681680412371133,11.67346123124258,970.6829684475551,-3179.2237399277874
2023-01-29,13013.73,14.975523590333715,14.850058295270712,876.3420143707095,-5654.019549388239
2023-01-30,14842.47,10.74762490948588,10.732209255936938,1382.9836565839705,-3227.873069262554
2023-01-31,14416.11,9.714359838274934,9.776561963014062,1474.558239853429,-2032.4498422956094
2023-02-01,14182.02,9.966706632882811,10.307991880141564,1375.8276262636357,-2627.5209651408913
2023-02-02,13947.93,10.219053427490689,10.737520123093521,1298.9898822170073,-3038.7310176181018
2023-02-03,13713.84,10.471400222098566,10.506533765004145,1305.2677797199835,-2751.917871742571
2023-02-04,13479.75,10.723747016706444,10.720592837450388,1257.3698306040512,-2920.0852448807673
2023-02-05,14583.97,12.422461669505964,12.291688337619942,1186.4903827218186,-4619.566232894733
2023-02-06,14210.164999999999,12.087795413758485,11.976927544003676,1186.4616319829377,-4246.002687840331
2023-02-07,13836.359999999999,11.753129158011008,11.486276603445624,1204.5992341721426,-3719.8741678082733
2023-02-08,13462.555,11.41846290226353,11.014929415583532,1222.2098292299227,-3198.1715680551624
2023-02-09,13088.75,11.083796646516051,10.65678165651635,1228.2085175308594,-2773.9882816619556
